"load factor PA vs. Integrated Stress Nx(320,1)
   0.822571E+00    0.292390E+03
   0.852371E+00    0.353462E+03
   0.890322E+00    0.431722E+03
   0.938366E+00    0.531573E+03
   0.998910E+00    0.658822E+03
   0.102833E+01    0.721284E+03
   0.106554E+01    0.800799E+03
   0.110693E+01    0.889744E+03
   0.113302E+01    0.946136E+03
   0.116586E+01    0.101727E+04
   0.118620E+01    0.106127E+04
   0.121035E+01    0.111295E+04


